x1,x2,y
22.472587010763846,-99.56672236011923,1
21.3574003739454,-268.33861511652503,0
19.418979444308324,-94.89810451292942,1
22.742120372153227,299.82458345601646,0
23.17297983817888,-75.78168061683317,0
19.327251066971062,-194.3718729258917,1
22.667859729867622,98.06724283888778,1
22.115290597819037,389.03251802680984,0
21.48328971697028,-61.728778111127724,1
21.507032265552848,345.90081074521197,0
17.726815869419653,-101.83297035746622,0
22.413311859098357,337.7788712085294,0
21.26022373348213,-78.10005230139342,1
20.865350760375126,-129.79864307658943,0
17.441097099085212,-18.651503766059847,1
17.290028999733277,278.7847745065421,1
23.423109681077324,258.8963206221366,0
18.94989728740331,-206.26258251587484,1
17.828970491731685,165.23576462372253,0
19.308068094409037,-290.025907954741,0
22.499963998814415,-178.6486560521775,1
22.969964172935263,53.95745930232607,0
22.371745170449238,-202.59728846969318,0
23.074415358504805,122.66918808499446,1
17.54848566330183,396.42034984259135,0
19.541090784818493,-263.0908956543424,1
21.86103675510033,446.8882783831485,0
16.193925586332995,49.397458575036225,0
21.95247124778186,169.37725203606712,1
20.726097818184734,323.4533285826957,1
22.759477051247877,132.25941849078964,1
21.05854618599405,-275.8047952665428,0
20.42407995244435,356.5240136874092,1
18.691202348792892,291.6713154917794,1
23.393946516400906,-64.73336689966229,0
19.182721967607765,-177.49385287485313,1
23.739652381303035,175.82593231514062,1
21.18504672433186,299.5044661419929,1
17.599424524959076,-129.66242480622492,0
17.451993911085715,-34.354147003867894,1
20.163622325176295,314.67470252204737,1
23.107181123428283,-36.28551907183487,0
18.11794518893865,-63.7645965843455,0
17.972663009082606,53.83654427892816,1
18.20947664420659,-13.488051085804528,1
19.735637569507507,-110.5626546337046,1
18.552185734969115,453.0101132017543,0
17.20784581927203,307.66943013175273,1
20.947667146325664,467.59338714484534,1
21.305475321094928,407.99124237971677,1
22.872993351191173,-4.715730926692757,0
19.828838024635964,-160.3271950455014,1
16.01125380649891,123.94085102245201,0
20.38531497749689,369.6992491145144,1
19.91949913488654,394.0196071355087,0
22.575288666774743,198.2917764403914,1
16.372347699674588,258.56374881418583,0
19.110566615647016,317.4441892604537,0
19.12144668289944,-150.64621663282597,1
17.582897158431848,333.49304937827895,1
20.91017193763822,292.17775112403353,1
23.17593153953429,149.64484436810343,1
22.695373528321905,221.1906882839242,1
18.897741524861033,-131.9407255159091,1
17.627256746804036,171.0464124280313,0
17.05062505709601,30.993997027258843,1
22.179238568107493,-65.40322625778785,1
22.907674511186368,82.32806983597185,0
20.55236737288009,361.73026711294307,1
17.95306093174439,-236.77027833309353,0
19.810467975951745,325.89416534305093,1
22.175167882019895,128.38315202015315,1
20.14137940795475,-168.3061164219286,1
18.644837125776654,387.9062344149733,0
17.532162522928466,321.8387803276072,1
17.62481333912787,-47.234302933846294,1
21.949359903862298,-249.119549053613,0
18.136560231947207,-95.90944141267303,0
22.39823712330325,-147.0105739922503,1
19.517305648808478,423.94003286155794,0
21.07812360679159,-246.21245980791713,0
21.555201087818872,463.3623682774671,0
23.6145336751538,-10.472918262638856,0
18.64922256506711,-226.0385892294472,1
20.730345781720366,431.7044860831977,1
22.52628621178998,13.276334201641617,0
19.724563137944934,-127.87854836986995,1
19.947370743427097,312.46202628583524,1
20.567503144031274,341.8102469522089,1
17.154147805290343,67.31265516965098,1
23.004507062547976,148.87002546280735,1
20.936381038243702,442.0305791863801,1
16.513019704836868,278.539419618481,0
18.42813231513144,258.83488926603405,1
17.84372171634628,150.22913786520212,0
19.450837771780012,413.1603119267347,0
17.01543563555961,-81.05339821909467,0
22.424408058236406,-179.01406560718777,1
22.86308160046307,360.62515458557834,0
16.056774001522925,56.7695293933593,0
21.88978028693252,306.555309235561,0
19.429299607858837,-170.10371966980244,1
18.17677847716342,239.4891505412387,1
16.910840899666958,-34.65185863838218,1
21.348749009455677,402.6601535920974,1
22.285356351045124,394.04514606111525,0
17.811660530298745,116.45320450526259,1
18.1549049303587,335.9865853485052,1
22.943254046194593,-15.608645563439168,0
20.238733231536813,-147.16112111031384,0
19.98036826304237,-133.7968390634448,1
23.059130984343433,-111.51551170886685,0
21.832843364057986,205.95611965325867,1
17.21549847499022,5.265917992443377,1
18.075380275413337,-12.968180899248324,1
22.83117333337537,30.968232510374307,0
18.96354419806236,482.1879462459432,0
20.16398987106311,384.2686483885731,1
23.000854011506704,318.8727264528294,0
22.222735005983655,123.02723887896316,1
22.2973149740258,-8.934442707633082,0
18.64614549565162,-145.95963522612465,1
20.613343861409415,-173.16122376613765,0
19.337971488040104,427.6554467796673,0
17.69730999833407,-38.949131864755515,1
23.154502619979624,234.05598597530727,1
16.734984523072423,129.56496199761003,0
22.770393227534907,60.56283397715948,0
22.043873907545905,-100.5574157845052,1
18.30143847001033,374.6213302469123,0
22.077999363553747,48.82580730207779,0
20.418129155030677,462.0750376611212,0
23.140591577296266,-3.532153879325037,0
23.22110725570884,-24.31819114791,0
20.9352116994199,-192.81236863036634,0
18.484214874672418,-62.32785065976617,0
21.978110957553938,-99.58901117386182,1
19.249460758044055,370.8687962050732,0
21.53875673777771,-114.77537168197355,1
18.479718912941347,-38.99410431444059,0
23.462498497401334,128.86405535806207,1
18.726778533405867,281.80740552662303,1
21.918559391847378,357.68261744055155,0
23.38425828488547,61.1933997530997,0
16.760574964715904,144.29793757940837,0
16.082241807050984,106.42198997366856,0
18.58783533870028,-69.55406941248356,0
17.467982150101378,374.4838503074212,1
21.34269968504033,256.0156310702887,1
21.34391478710341,-176.0031168512739,0
21.03636795419752,361.02762339654794,1
16.959338275842633,78.33850411822496,1
20.438665052251277,369.4728867498621,1
21.945155907431733,237.3377883753439,1
21.320728181356657,-55.24570819791404,1
22.992452613043646,48.58572307763516,0
23.57452289226661,10.217353834479923,0
22.286499322325312,-52.144966839335154,1
20.368129964113603,-141.7863519548284,0
18.92168161471212,287.28126179780105,1
21.89484840825127,205.88430993828683,1
17.960479484735835,234.44676209872222,1
20.24507104009948,318.6335729526708,1
21.702920478116585,287.119309505021,0
22.0132788688435,170.24292836701292,1
19.674468667097784,-110.62013871861444,1
23.7029866966818,126.63353982057247,0
20.29971678512101,-130.48348856515932,0
21.88159136492926,348.7981262703664,0
23.11329893110538,269.9396374636042,0
22.463259758586652,255.46274955024268,0
18.914820859625728,-103.55405441687137,1
20.06982745607021,339.81759199726383,1
17.48386722463269,237.21701055363403,0
17.139955380669466,-7.8027133586099495,1
21.727522552880725,-107.35530464650782,1
19.487876045667115,-252.5961899908654,1
19.55392019762427,447.3516959648758,0
22.612242754654208,383.42140343788503,0
21.934598473134752,170.16424590494796,1
18.792239350976867,459.38692381543393,0
19.78814285869269,377.7068215595877,0
16.385003123236817,202.22184241113573,0
18.62358254181575,-208.876797735543,1
18.668325892359974,-274.4978558018047,0
19.264438053618452,444.08207745693807,0
18.01143716850417,286.9102996236463,1
21.25856573255639,372.5577900592409,1
20.66019310303457,-167.24396144444626,0
22.55752830521495,195.44559960877274,1
19.175609521513397,-138.325428043636,1
20.53652446000017,-194.344186325816,0
20.57635553384521,-231.37307177822396,0
19.84884175370919,355.0204670094324,1
17.86033757220565,317.1814892840657,1
18.095284723485626,-16.885183090736405,1
19.668508476023018,329.588277733924,0
18.558666379470132,251.8476727313774,1
21.287146564793925,472.5370236478313,0
18.05580845252324,150.10605233473703,0
22.265161052586578,165.21107040004824,1
20.9928711453214,-206.91307469752354,0
21.91479967805974,200.5476518969463,1
16.262533101301035,55.56139351848775,0
18.7982723472111,422.2456298780888,0
16.52484098789666,-84.12028458817392,0
22.91785245631516,23.973898140742378,0
18.41332014841895,-106.07391890473124,0
23.02281984134567,168.29116393344378,1
16.501739616475515,263.53647805110313,0
16.9644991151831,80.8699779708639,1
17.53078081625635,42.88509222299565,1
18.431071350036873,-241.1300008163264,0
19.526622515036042,370.26945751988313,0
21.38140514169684,245.0101475454189,1
18.050816351340732,255.8061219980123,1
22.538180483896625,28.683930980782648,0
21.430608227504266,443.12643158205543,0
22.402082971516684,-65.4969290144374,1
17.219574667495255,21.47836611545057,1
17.42513056109718,171.46498707198822,0
22.774710398064638,-153.94454152242614,1
16.240790234381866,200.04292029632938,0
19.35622978259502,-293.14206389931485,0
17.782339110609946,263.2068088127173,1
23.23899509827318,-122.97654282787948,0
18.681254113211892,-233.23023353714393,1
18.956801068791354,-218.48818609261178,1
18.831912172204586,319.8765583330695,1
20.103590076157808,-143.0708161614055,1
18.469454115518353,-75.95736448865134,0
20.240972890748598,483.7955705135954,0
21.379395756132556,318.99326429053724,1
20.8351690579392,-178.3599143067753,0
22.89011417050777,24.179150601079073,0
16.565963727255955,192.46468347118304,0
16.89800263911183,-99.5600848541803,0
21.42687946627379,-77.59395999679182,1
17.248650265893964,175.7825080999658,0
23.518489032706793,-9.758438272333393,0
16.76806796153672,-66.6011915354928,0
20.948374719578158,-99.04395922925616,1
21.943678794042405,-25.339640327639444,1
21.04379271524885,-139.04463341124952,0
21.15908539360395,281.16593388860747,1
18.03517291900853,-106.35196215334707,0
18.220733110331736,231.9650430369168,1
22.896079710561377,220.41378635593554,1
17.785542550800344,214.53362049850517,1
19.825872156713356,418.81144306248973,0
21.30278027682468,-81.60996119446096,1
23.865560262982587,182.0921493905687,0
23.737472193704647,1.4874207066577156,0
18.288822895981102,319.5510826999812,1
18.456355031325263,294.6584405954544,1
22.48764660496982,125.61193698488213,1
21.174277411600517,372.44996020784794,1
